Ensemble,aq_sp_yield_min,fff,hksat_sf,liq_canopy_storage_scalar,sucsat_sf,watsat_sf,zbedrock_sf,wc2wjb0,jmaxb0,cv,d_max,frac_sat_soil_dsl_init,act25,n_baseflow,nstem,leafcn,stem_leaf,froot_leaf,FUN_fracfixers,slatop,krmax,dleaf,medlynintercept,medlynslope,kmax,psi50,rootprof_beta,baseflow_scalar,maximum_leaf_wetted_fraction,jmaxb1
LHC0216,0.010856329,1.448249318,4.443085187,1.156686596,7.218098043,1.136971542,1.05420274,0.514123755,0.015139564,0.010115606,11.87090314,0.708828397,89.74791807,1.625718665,0.37706851,52.85611832,2.255748866,1.374360441,0.273714224,0.033792734,7.85E-11,0.000729269,45172.93709,3.563438504,2.65E-08,-607562.3348,0.895554988,0.025793295,0.25451812,0.051447112
LHC0217,0.011745697,4.855293071,5.404410746,1.684972531,4.444561577,1.083459369,1.028329989,0.985551029,0.011373013,0.018657221,25.13909766,0.745713369,102.0323309,1.296960611,0.235735294,67.09706531,2.39402088,1.452892243,0.501824192,0.035901123,7.46E-11,0.000770042,25044.76818,2.027816345,6.49E-09,-290278.8208,0.946305443,0.048438379,0.305707142,0.207117912
LHC0218,0.019985884,4.488481372,1.76977778,1.225752767,1.640898977,0.966818383,1.165957244,0.530690001,0.010385885,0.010353024,16.39813435,0.890234248,107.7359776,1.279399108,0.063279062,52.7332476,2.384189748,1.391157649,0.765836406,0.109760017,6.27E-11,0.001013598,43575.56352,2.275615107,2.91E-08,-360492.2749,0.955295705,0.006187456,0.326844997,0.14983738
LHC0219,0.012607371,0.165851857,0.693899911,0.226219446,1.769771771,1.063189954,0.928391525,1.258654663,0.013353537,0.008421911,45.54056619,0.92574834,92.45846272,1.545695526,0.441054769,49.90741901,1.847076325,1.209155013,0.551819958,0.005473326,2.00E-10,0.000357574,8660.897367,3.825467802,2.08E-08,-622737.5758,0.958527585,0.048958635,0.315972378,0.130938502
LHC0220,0.01462823,0.984991413,4.532878052,0.637371997,0.220752598,1.093007634,0.869453537,0.558605882,0.01867427,0.018101644,28.09898363,0.889216339,68.74939965,1.259050564,0.188894078,52.3217965,2.634166284,1.304758388,0.634221983,0.108316236,3.80E-11,0.000807426,23665.55829,3.306065918,9.69E-09,-276165.2602,0.905823191,0.040062139,0.058996948,0.157640246
LHC0221,0.013940685,4.791554645,8.17167084,1.584058583,3.039490321,1.088703636,1.171907142,0.909904509,0.015633386,0.011800988,45.40848993,0.69518516,98.83032764,1.616640532,0.360838435,54.62626427,2.072798527,1.372540704,0.90444232,0.002379406,1.13E-10,0.000748743,39578.227,1.545499017,2.66E-08,-698280.5711,0.963343446,0.00640284,0.194016037,0.106153662
LHC0222,0.019403515,2.04308593,9.788635446,0.180829509,8.921256026,1.100873446,0.916645859,0.644705207,0.011482853,0.008218481,41.2335976,0.521936822,47.29424218,1.52185145,0.382540027,50.89625596,2.544125479,1.309928196,0.315067722,0.052275711,1.50E-10,0.00051266,46342.75632,2.873140686,2.85E-08,-613966.9932,0.903372426,0.076489634,0.124022913,0.233096414
LHC0223,0.014352053,4.41793027,0.741510283,1.808427549,9.083684085,1.000775574,1.046326805,1.149052288,0.014872528,0.014347434,35.4843773,0.63237846,46.65192673,1.915233636,0.432914889,54.8112673,2.029044421,1.685849144,0.359206796,0.059179926,1.18E-10,0.000415223,12554.18005,2.364512295,3.22E-08,-343347.7436,0.902163055,0.025976752,0.41240383,0.217299102
LHC0224,0.0161223,2.490591859,3.270921779,0.679801796,9.549993751,1.146048034,0.948170126,0.682493526,0.010661009,0.014900373,57.74746045,0.979965683,110.094714,1.086143252,0.396173378,44.85143656,1.943479268,1.552267555,0.770306771,0.017622052,1.66E-10,0.000891281,35175.62096,2.463812028,9.74E-09,-471082.0375,0.952890528,0.080858279,0.217527715,0.071220434
LHC0225,0.014965879,0.191530774,9.288884021,1.842589282,2.578159392,1.123133026,0.905522288,1.219911714,0.019871359,0.008896997,14.77640807,0.796066345,46.9145059,1.553483834,0.150565134,42.11027489,2.229840866,1.795510797,0.534570385,0.132124336,2.43E-10,0.000771727,8077.742637,1.721567671,8.15E-09,-656753.1977,0.977128324,0.032956254,0.392419239,0.064957463
LHC0226,0.010957236,1.772207598,3.240184507,0.611244827,4.058585508,1.15147506,0.829760568,0.711373252,0.019135997,0.017669524,11.24906166,0.815348862,82.04736659,1.891842313,0.103713545,71.86600889,2.325749457,1.345002558,0.313163691,0.076074877,1.84E-10,0.000376206,16331.51956,3.934650382,3.73E-08,-646738.3198,0.924475197,0.090633568,0.452648923,0.172642818
LHC0227,0.014056857,3.026739057,9.26718325,0.892058272,0.415343088,1.116577986,1.049790179,0.844133436,0.012330206,0.006241624,58.50118325,0.624065499,81.95750597,1.113698681,0.138274325,66.63332674,2.541898785,1.559092955,0.479926445,0.113404811,1.63E-10,0.000228164,37502.26769,1.823192791,1.33E-08,-619373.4995,0.9348355,0.007672717,0.271131868,0.078445752
LHC0228,0.012559535,2.757017915,9.638108233,1.937134199,9.792303906,1.042700056,1.134362004,1.40610823,0.016031901,0.010433451,17.46936361,0.629786563,114.2229215,1.08390479,0.20510382,69.03456345,1.842004808,1.79527358,0.622874422,0.095946088,8.53E-11,0.00095498,27520.29491,3.237365326,1.93E-08,-471988.1482,0.92969135,0.052883968,0.099932993,0.083660488
LHC0229,0.018370803,3.667684481,4.218207679,1.467918505,6.990589133,0.860941987,1.126188739,1.309985748,0.01430892,0.008315705,22.40625613,0.5614266,90.61086673,1.110739418,0.344468702,64.72625815,1.90624417,1.638698026,0.249700661,0.061219792,2.07E-10,0.000660786,17514.61407,3.696025503,3.27E-08,-278155.1101,0.897258751,0.067934027,0.437527329,0.161374135
LHC0230,0.013837073,1.574695639,7.593846596,0.866550418,7.011939786,1.089519925,1.070121259,0.787806176,0.015208481,0.009121635,56.79370082,0.915558116,42.65215801,1.123838673,0.41041204,50.55727807,1.985686498,1.566309436,0.309936008,0.112011892,1.56E-10,0.000375285,31650.84763,2.508539814,3.39E-08,-439234.2247,0.899752914,0.076866342,0.371560415,0.172245622
LHC0231,0.014838034,1.500285885,8.70430106,1.942869427,1.289094627,1.038966673,0.939370487,0.744211548,0.011863261,0.015741899,18.29466548,0.62551658,80.99703931,1.558908926,0.301756239,57.37170284,2.278782101,1.472637881,0.694214729,0.130647396,2.47E-10,0.000984322,14986.98689,2.412593579,1.27E-08,-635097.6597,0.911700802,0.091399202,0.182667212,0.141100007
LHC0232,0.018941997,3.303587275,1.835707132,0.426257951,8.928858633,1.002786004,0.935447917,1.072223958,0.01439215,0.01853684,39.5596966,0.608273665,50.01676741,1.071508723,0.264694634,72.80151426,2.664399375,1.511728058,0.67725756,0.127324972,9.26E-11,0.000460481,3317.187191,2.639714248,2.33E-08,-681134.7946,0.972771355,0.09301376,0.044274061,0.108080716
LHC0233,0.016528826,4.443416408,1.518075163,0.49804645,8.713817902,0.952759026,0.895098362,1.119249004,0.017352822,0.01089236,50.52983277,0.7343898,50.61277304,1.862822391,0.196768416,68.69719666,2.655175024,1.225449184,0.953771171,0.098431356,2.37E-10,0.000583214,30640.02841,2.635779224,3.20E-08,-285836.6898,0.91464911,0.089123207,0.309763341,0.170662405
LHC0234,0.011559373,4.188331353,1.301421212,1.288275418,0.991631948,0.919688895,1.076690807,1.425993956,0.016471314,0.012101257,54.10993705,0.854522985,89.80961349,1.978816882,0.221464064,53.90334774,2.685192147,1.25308034,0.303832921,0.069045809,3.51E-11,0.000861974,45086.63553,3.048290197,2.50E-08,-633647.8716,0.943586886,0.094088366,0.283402012,0.136227359
LHC0235,0.018575073,3.352345093,8.415733369,1.13585105,7.123882401,1.05451192,1.10501217,0.776148329,0.019038068,0.019118842,19.37951431,0.794104267,81.13749025,1.348837696,0.329923599,51.25051882,1.950241225,1.578803774,0.5301687,0.091739976,1.29E-10,0.000676857,21376.78171,3.52866847,2.31E-08,-484717.7706,0.911575896,0.019370106,0.487576328,0.205191944
LHC0236,0.013921648,4.378684893,4.797095229,1.277952132,4.202081611,1.16603027,1.042616471,0.947241698,0.018986559,0.011958811,17.25547434,0.621202138,95.52771858,1.72334199,0.49803487,67.63381085,2.563784897,1.676583099,0.376501516,0.006929995,8.80E-11,0.000886541,19418.03272,1.588670939,1.30E-08,-337292.4082,0.891826431,0.035419161,0.167696263,0.143929885
LHC0237,0.013261015,4.27355338,4.74795722,0.565005932,5.393002127,0.812253603,0.843637732,0.93978602,0.018048451,0.009234202,16.3172432,0.923810082,49.17383231,1.513337753,0.064773524,41.3368352,2.518600113,1.732567644,0.58264111,0.027452008,2.49E-10,0.0005344,6847.730869,2.887880723,3.36E-08,-545070.2434,0.961652026,0.03418188,0.177675209,0.15203134
LHC0238,0.010650572,3.802180687,7.664959417,1.854053206,8.336908736,0.965140793,0.802954319,0.605824421,0.010320395,0.008818515,19.75567563,0.876580149,48.55484315,1.209721165,0.184982048,60.56270704,2.36847431,1.465772593,0.448790292,0.149452803,1.10E-10,0.000611523,7785.938894,2.046684347,2.48E-08,-748997.8761,0.925872361,0.063491665,0.45460932,0.135623151
LHC0239,0.017197708,0.524259957,7.329042703,1.66266919,3.4854847,1.188251029,0.821758142,0.660178894,0.020103496,0.017025997,50.81058622,0.874931334,71.55052316,1.685640542,0.317035826,50.36652316,2.493608,1.413129616,0.658363672,0.016290717,2.07E-10,0.000388938,29293.29615,3.58682678,1.66E-08,-400538.564,0.948182955,0.090102884,0.154641041,0.227046666
LHC0240,0.015549139,3.53933643,8.583074668,0.220545976,9.563595395,1.175833614,0.86059327,0.964494147,0.015311398,0.008689497,27.72273671,0.590057299,95.17058795,1.213964532,0.451141096,62.59657863,2.374514872,1.633611211,0.866367692,0.072252285,9.66E-11,0.000672152,15602.61894,1.775149624,6.37E-09,-605519.575,0.936972343,0.088863221,0.34743622,0.151986372
LHC0241,0.013361159,2.15150015,4.673027397,0.246025107,4.731081051,0.91803777,1.180002837,0.707286803,0.013872474,0.011694251,35.91871337,0.958419902,80.17871584,1.985706676,0.422338546,75.28578689,2.732241075,1.587453216,0.880885318,0.111702255,2.09E-10,0.001075082,25941.42263,1.786370828,2.84E-08,-727241.4534,0.903478859,0.046512639,0.083037803,0.056379127
LHC0242,0.018606758,1.083835953,1.61229602,1.249594938,0.525341509,0.947916993,0.93695235,1.301301504,0.020199821,0.014147893,59.5405976,0.880273392,117.5230891,1.365688147,0.307055758,43.16777536,1.897091559,1.416609585,0.251280334,0.084459597,2.11E-10,0.000967995,32108.78342,3.64582957,3.04E-08,-391290.5177,0.970481029,0.093977983,0.296531407,0.176515766
LHC0243,0.016926474,3.742722675,1.733841484,1.90531254,8.788286145,1.113668385,1.040065599,0.542294314,0.011205889,0.005951171,14.38104751,0.978399448,113.4982866,1.706914098,0.479544525,55.82460855,2.252615581,1.455864307,0.399755172,0.027863049,6.97E-11,0.000952217,10724.50459,1.691658319,3.08E-08,-423725.7065,0.948612172,0.095045441,0.484040785,0.193285431
LHC0244,0.011606538,0.758529714,2.532191258,0.349439363,1.487810456,1.119262318,1.060301147,0.702413546,0.02047013,0.013704041,46.0600815,0.603728613,84.75615731,1.059666334,0.129168876,66.78065925,2.672530877,1.601768522,0.452589471,0.004993826,8.45E-11,0.001054361,3725.013557,2.690923701,2.54E-08,-586842.4685,0.971688908,0.044398346,0.080972422,0.060572121
LHC0245,0.013013703,1.74289806,4.574519459,0.130464778,0.16504563,0.862380374,1.152997654,0.95535539,0.011311893,0.017240375,41.62378551,0.992225305,84.50748279,1.78635452,0.310651493,46.45398148,2.092742197,1.722540848,0.975909198,0.040147422,1.61E-10,0.001053016,5506.518569,3.685822176,3.64E-08,-493692.4545,0.955520251,0.011716425,0.048517559,0.147535687
LHC0246,0.01938571,1.578348832,0.299578044,1.08327509,6.867699337,0.880846377,1.179497333,0.849191805,0.012861271,0.0107793,32.97044175,0.552991127,46.06715605,1.797686996,0.068558381,52.42471484,2.028455592,1.483162792,0.556389487,0.004816765,6.92E-11,0.001012699,8421.127995,3.304683068,9.36E-09,-425553.6058,0.898033787,0.071512635,0.126922232,0.094829374
LHC0247,0.019026559,2.927752657,8.852211522,1.188007916,5.63305222,0.807032319,1.065588449,1.146715476,0.016244986,0.019573148,34.3341621,0.776622385,112.5735077,1.675270603,0.476643453,55.48754708,2.24236663,1.74732303,0.573531744,0.106816306,8.72E-11,0.000590357,43719.40585,3.835886266,2.13E-08,-546851.6899,0.973788607,0.084301701,0.486249412,0.06623984
LHC0248,0.017665553,2.770828088,9.900742156,0.203156278,6.679282246,0.806215095,1.127984955,0.79949907,0.012525691,0.019452545,56.4843269,0.536171967,113.7014808,1.88231277,0.106620581,50.73639507,2.205958962,1.711842623,0.522004202,0.015477211,1.38E-10,0.000324326,25418.90493,2.366377634,3.16E-09,-511532.0539,0.9001689,0.031284946,0.39551055,0.206411111
LHC0249,0.016222164,1.168824095,2.320568844,0.444466677,6.514409005,1.023603745,1.068920637,1.106187672,0.016073128,0.017916725,40.80788251,0.556266106,84.8498129,1.262910148,0.212030451,49.33276864,2.546915967,1.404001631,0.964307036,0.058701999,2.27E-10,0.000372587,7999.427858,3.081618134,2.74E-08,-416681.7866,0.952261155,0.027743519,0.251319479,0.193742864
LHC0250,0.016965967,1.91026842,2.205929411,1.255996534,0.793261264,0.930121148,1.095429549,0.888963108,0.012610422,0.019919941,15.34523337,0.789013605,101.2215628,1.865057501,0.158953393,67.76635925,2.601797351,1.783390089,0.460405843,0.006091393,7.76E-11,0.000829421,37780.28647,4.017216685,1.16E-08,-538378.5566,0.915572929,0.069963368,0.427426136,0.1009422
LHC0251,0.013418208,1.454974639,2.245971013,1.118489267,4.222993203,1.161934346,0.980564136,1.320869846,0.01127865,0.018569887,35.0134764,0.824804512,65.73248952,1.454492362,0.431243245,54.40688197,1.96493978,1.231902449,0.441346567,0.12288344,1.82E-10,0.000942804,21196.97158,3.870741687,1.25E-08,-403471.3446,0.890497102,0.013021928,0.114645067,0.179798188
LHC0252,0.010422154,0.122958184,9.042746026,1.427556354,9.73260969,1.165460902,1.199408267,0.977019425,0.015520255,0.012649883,53.9073165,0.857254354,88.30519702,1.946768016,0.43395574,73.62633273,2.614764907,1.431753782,0.691432146,0.071994459,4.09E-11,0.00035325,25728.8634,2.882262137,2.58E-08,-710710.2975,0.926259559,0.008492624,0.138183202,0.053680393
LHC0253,0.011760111,2.777987905,5.6029024,1.092143457,5.779066845,1.00844438,0.856331542,0.604895712,0.018607965,0.00878633,46.56580467,0.651876078,98.54812362,1.32279219,0.258732492,61.32855534,2.554827163,1.546579002,0.577523616,0.080675691,4.94E-11,0.000482752,12284.46793,3.184559702,9.64E-09,-587227.0084,0.93090687,0.009965893,0.449250342,0.102452812
LHC0254,0.019798092,1.70337276,3.103535431,1.303872785,8.18157153,1.106197482,0.944240211,0.674773661,0.019450298,0.015718806,13.3807661,0.6333763,51.24495156,1.870837478,0.472415336,63.71470337,2.104137895,1.509957498,0.692931626,0.070786307,7.72E-11,0.00037879,41626.02341,3.566510747,3.32E-09,-268127.5911,0.973393024,0.052399141,0.414365801,0.205696541
LHC0255,0.01916327,4.816662677,8.639839842,1.506188219,1.33616237,0.923628183,1.122633923,1.487241556,0.013501732,0.00982902,19.94724013,0.910765538,102.9605386,1.306803895,0.30067818,40.76810427,2.324276774,1.313603437,0.799053476,0.023122491,2.20E-10,0.000499006,5252.870229,3.389365007,3.43E-08,-448110.4205,0.966738033,0.093184388,0.340203103,0.186564262
LHC0256,0.012756393,4.235490783,7.226366624,1.654238924,0.29904879,0.994104641,0.805982833,0.874402659,0.014690763,0.00826046,37.88474012,0.668313454,99.79094721,1.581521354,0.131477539,58.05813232,2.453815288,1.723796288,0.316217499,0.136079063,1.06E-10,0.00036162,32281.345,2.167265915,3.14E-08,-756624.4271,0.916552712,0.023963086,0.202033746,0.138509565
LHC0257,0.01144176,1.615363538,3.48031999,0.9786424,1.130396702,0.995302016,1.149792272,1.091135832,0.018485059,0.007056452,10.08577828,0.896879785,111.0440316,1.602093025,0.267683511,44.50915749,2.363817165,1.697525533,0.579864935,0.120845585,1.59E-10,0.000974652,48853.99176,3.483401222,1.52E-08,-372135.9186,0.938032893,0.093705782,0.28595387,0.079061572
LHC0258,0.016076192,3.733170271,1.814367139,1.766143706,4.941377459,1.064796917,0.887776748,0.687052731,0.011335555,0.013631454,59.78056065,0.787009223,52.27198587,1.657258375,0.3986387,68.06449141,1.899414193,1.737648993,0.639599244,0.020663315,1.84E-10,0.000270563,38786.2149,2.726788256,1.84E-08,-480309.5481,0.935807686,0.095756796,0.109815205,0.200097621
LHC0259,0.014581491,0.679374248,0.218164118,1.040474022,2.509960642,1.073247142,0.891067524,1.095402343,0.015848246,0.015637085,56.25178359,0.701739522,53.42363402,1.715142802,0.342537199,58.62308428,2.594226559,1.33213947,0.851522671,0.051354237,1.98E-10,0.000231488,2701.055263,2.666588777,2.68E-08,-553635.659,0.914714766,0.063301499,0.208558028,0.139989043
LHC0260,0.019835859,3.603569673,2.596462884,0.353414637,0.077840009,1.076252733,1.045539389,1.273991931,0.01731415,0.016828738,51.82337989,0.950944386,104.1813848,1.467006542,0.450043268,54.76954316,2.388406127,1.279843933,0.331719077,0.000479661,1.26E-10,0.000421975,24651.1064,3.342164944,2.18E-08,-442247.6466,0.916129916,0.096652496,0.184472846,0.103901417
LHC0261,0.011044603,2.278029628,6.677035964,1.152180861,3.671954874,0.815832433,1.082789535,0.507081014,0.012244665,0.014178955,45.27827345,0.664769782,115.6596318,1.899896715,0.347819392,48.16715533,1.972711663,1.760327367,0.738440283,0.021032456,1.77E-10,0.000243408,7243.744323,2.849250544,1.73E-08,-628595.0474,0.886673207,0.024935298,0.45200622,0.093318465
LHC0262,0.01112223,0.09552912,4.317562073,1.1694265,4.520680841,0.941575131,1.16365541,1.453671391,0.012290234,0.006109344,29.40957274,0.919746616,89.21926813,1.03729211,0.271546171,54.48423404,2.292437238,1.277848621,0.23893332,0.023343487,6.00E-11,0.000917123,6702.25814,3.240836113,2.28E-08,-677134.2915,0.974387776,0.059419664,0.303712043,0.219144812
LHC0263,0.010792497,2.633982339,2.517676655,0.815466253,2.429385313,0.837654202,1.077398128,0.99743967,0.018535422,0.008644054,54.20430532,0.799238007,73.15465192,1.941609574,0.322209346,69.13763969,2.045703298,1.327065069,0.84632502,0.116015497,2.85E-11,0.000522566,14678.50741,1.656290712,8.64E-09,-671428.7754,0.929416765,0.015469782,0.018562503,0.196699416
LHC0264,0.018506234,4.438817593,6.763389837,1.322374295,4.610423229,1.18553134,0.830203745,0.51082534,0.017194721,0.014742035,39.16307726,0.713628067,45.20155108,1.960542651,0.145289021,64.11886505,2.737727071,1.229259917,0.561304221,0.021639162,5.48E-11,0.000425128,15050.62415,3.614477191,2.38E-08,-679274.2194,0.912771234,0.077604336,0.206666018,0.239008424
LHC0265,0.017765116,1.021742993,7.138351973,1.247116703,2.034355186,0.927468108,1.146307815,0.73598981,0.014091741,0.013281361,46.86724836,0.783728872,90.35113891,1.409260305,0.122093323,42.89970043,2.001427598,1.300237529,0.49656273,0.065968615,1.92E-10,0.000290907,2355.966905,2.911904166,3.13E-08,-771945.1097,0.904188687,0.044137161,0.183695981,0.198255008
LHC0266,0.015017114,0.221377917,8.337079522,1.908651711,9.372864383,0.920988343,1.106667458,0.650953943,0.01893654,0.019594825,26.15860061,0.628646838,64.83495292,1.634892775,0.382157285,53.0112139,2.115991324,1.441974499,0.504803058,0.003328078,1.11E-10,0.0003035,46441.61332,2.655937267,1.74E-08,-443412.7414,0.898943857,0.061994441,0.14026551,0.177535196
LHC0267,0.019901519,2.270217459,2.932488602,1.084494108,3.092636092,1.102657191,0.898906293,0.690593238,0.016170548,0.005881566,34.66582934,0.928712555,49.96739855,1.154186711,0.223764874,71.60384641,1.952579588,1.581069047,0.633515876,0.060585654,6.71E-11,0.000581952,46143.28091,2.993577765,2.10E-08,-760070.4045,0.964198531,0.014068697,0.461513769,0.195702417
LHC0268,0.014428606,0.892953435,3.906303613,0.668879048,2.752628305,1.045613466,0.978969323,1.19563656,0.014552676,0.012205704,22.26725607,0.959061722,105.5175648,1.049235427,0.326875452,73.26670394,1.92506186,1.643565532,0.437013199,0.062197571,2.77E-11,0.000351056,31384.38466,2.818708291,1.09E-08,-379629.8383,0.900906678,0.025339755,0.289198792,0.199566873
LHC0269,0.015951938,0.180830308,3.966351021,0.884964627,9.041781412,1.043608422,1.041324952,1.093724014,0.010168161,0.008946567,58.98158674,0.54974153,73.48877111,1.931612359,0.489767571,56.50668547,2.271446116,1.343480762,0.457817724,0.026590772,9.99E-11,0.000973718,33771.07244,3.893349428,2.25E-08,-421247.1829,0.969063499,0.088427825,0.16397629,0.081205968
LHC0270,0.013339841,0.38513825,3.615641271,1.578273656,3.994467233,1.159009624,0.871078312,0.911533683,0.013066166,0.007514316,48.28504103,0.704773781,112.7905581,1.130569885,0.055119326,69.63710647,1.914841959,1.535714495,0.684066909,0.142761581,1.54E-10,0.000762726,18046.8214,2.335058237,5.82E-09,-334285.0211,0.956296336,0.07524122,0.199900728,0.165606433
LHC0271,0.014483453,0.43250621,0.817012201,1.394685603,6.105124221,0.830190151,1.087235603,1.475812306,0.01698942,0.019199998,32.16996124,0.862219394,67.30325042,1.776465745,0.084061485,54.31240836,2.154612289,1.487382724,0.657768245,0.123632333,1.66E-10,0.000503628,37059.70264,2.244493125,3.12E-08,-355735.7121,0.906716715,0.02143032,0.214302205,0.082659551
LHC0272,0.013132529,1.429630901,8.867159836,1.481028305,5.622662668,1.058559018,0.942549218,1.062529467,0.012795412,0.010767037,50.0971389,0.771085209,81.27669471,1.060097991,0.494806858,57.44943953,2.203665133,1.751822997,0.640091146,0.100380659,1.21E-10,0.000347897,16920.33709,2.095793781,6.50E-09,-269577.044,0.940602224,0.081256997,0.381266421,0.203970616
LHC0273,0.016231087,4.211746035,3.144549107,1.441369506,2.853465327,1.087800942,1.067504969,1.268511846,0.013004798,0.007433552,57.48109988,0.687851113,52.50190412,1.796714168,0.367703696,62.35926573,2.514495284,1.377355243,0.89883121,0.123266426,7.18E-11,0.000758472,12981.18203,3.13635735,4.58E-09,-409606.6373,0.913497506,0.027266794,0.117566931,0.118975512
LHC0274,0.011533829,1.955776916,1.177293792,1.918741519,2.134882337,1.030289253,1.03201675,0.516936204,0.013163254,0.010285072,53.45566318,0.803245511,40.3925773,1.902409462,0.227072014,44.73083224,2.463916646,1.533195929,0.281410063,0.102441635,1.28E-10,0.000865062,14444.03644,1.554134361,1.14E-08,-725057.7159,0.907159528,0.077648624,0.016017736,0.213342685
LHC0275,0.010482806,2.544680223,6.445523265,0.577424399,0.585989907,1.138507751,1.131465771,0.895914572,0.015165026,0.01237186,44.00720309,0.603883396,42.5951863,1.90937811,0.401203114,65.00150294,2.087628841,1.315698316,0.580511054,0.131213042,1.63E-10,0.000998791,48553.3124,2.481489213,5.52E-09,-574582.6251,0.971882174,0.049735002,0.304403767,0.118165179
LHC0276,0.015095511,4.748007103,7.982329252,1.764754411,1.039692506,0.913397815,0.943783326,1.240246219,0.0138209,0.015955339,38.77016049,0.634802066,75.38131961,1.781152977,0.295567278,41.97743705,2.386764288,1.735669231,0.869282041,0.017729868,3.74E-11,0.00028212,48384.33308,2.773038547,1.12E-08,-461026.1238,0.924562107,0.061045115,0.102514391,0.187458225
LHC0277,0.012969623,1.181311508,2.132413262,1.540703228,7.559765787,1.081247777,0.879461568,1.134684427,0.012765076,0.013829049,45.98325311,0.872081069,116.8259827,1.496741526,0.125176918,70.7673411,2.30683866,1.625814265,0.334727737,0.080239942,2.28E-10,0.000524267,37656.98811,1.989015003,3.24E-09,-751334.3106,0.893358684,0.068191519,0.097452494,0.12912767
LHC0278,0.01587558,0.787257732,6.033247804,0.652094583,8.051048979,0.988786162,1.004663679,1.144339744,0.017600851,0.007509101,42.6730067,0.600128033,82.69179607,1.160984685,0.252135644,52.93291784,2.005082308,1.289644456,0.670058123,0.013847253,6.56E-11,0.000894458,10755.52148,3.052679536,3.62E-09,-485037.2757,0.899207429,0.018255905,0.236389133,0.122502623
LHC0279,0.017101353,0.112143701,0.612771692,0.5846469,4.548246811,0.8313359,1.05666634,1.225230281,0.017913576,0.019659929,30.24544381,0.53990485,119.1261178,1.358193732,0.116252772,60.96786197,2.191028318,1.514874101,0.932625285,0.044034561,2.42E-10,0.00025489,38261.81096,2.744718342,1.65E-08,-584132.7809,0.90289979,0.076019353,0.012858223,0.067279429
LHC0280,0.015456355,2.40672619,2.736524272,1.993844133,9.20625475,0.92146023,1.000795945,1.360558378,0.020017388,0.006082475,57.90818906,0.986846053,107.4199195,1.402302736,0.168434651,69.36154122,2.000606285,1.425867304,0.394466337,0.016526026,1.16E-10,0.000363759,16512.52826,4.106904992,1.99E-08,-595894.4322,0.956584285,0.037526593,0.225319089,0.122147941
LHC0281,0.011476034,0.548924293,0.933619331,0.148099986,0.451444256,1.111041707,0.993289745,1.213065479,0.013220904,0.012287909,58.67958629,0.601694849,71.9042913,1.053799749,0.26068469,58.43815243,1.925287855,1.761508506,0.235419813,0.007316262,1.20E-10,0.000953734,35664.10428,4.122837487,3.69E-08,-475656.7256,0.904734673,0.035125736,0.26330137,0.232153147
LHC0282,0.018246233,0.42571391,5.271028125,1.469336633,4.357249812,0.840800135,1.014561212,0.833819249,0.011473413,0.018831683,32.57833639,0.848392191,54.96241849,1.534928812,0.171423552,65.94971839,2.022826723,1.609547369,0.39644603,0.020033263,2.03E-10,0.00080982,20695.4031,1.975672911,2.10E-08,-414786.2708,0.916443717,0.035709569,0.044496243,0.224642337
LHC0283,0.015788852,1.277224529,8.489163881,0.212831262,1.75722185,1.131764805,1.080138967,0.979358316,0.016223067,0.016251595,24.15525627,0.56849935,45.07515075,1.079080337,0.340748044,56.22617495,2.262823498,1.78800341,0.562352366,0.097364659,1.40E-10,0.00023985,19002.44039,2.921705113,1.85E-08,-344737.4297,0.968911766,0.008909659,0.040515595,0.092945171
LHC0284,0.016661848,3.457740723,9.342358971,0.587718961,6.594822601,1.085253681,0.893103741,1.066720246,0.010838322,0.011079422,59.17352583,0.808142091,91.88077946,1.652881951,0.170085657,44.20287865,2.371717571,1.305443503,0.392782748,0.077279467,1.52E-10,0.000550116,49037.1537,3.661147654,1.22E-08,-705091.9342,0.929943589,0.054051871,0.241744106,0.188208456
LHC0285,0.014985105,0.692563053,9.161777262,0.523573693,9.762859609,0.893898838,1.015318639,0.610467367,0.011809929,0.008284937,13.53500545,0.520811705,100.1286704,1.609502574,0.234246043,60.43225396,2.57776838,1.79832868,0.262301415,0.136437539,1.34E-10,0.000382453,48272.37462,1.876579703,2.22E-08,-350251.0951,0.95446278,0.006508159,0.387889645,0.090719627
LHC0286,0.019072071,2.815664647,6.828050281,0.700554937,5.028007685,0.910700687,1.007837747,1.450142297,0.013575884,0.007189672,38.17458647,0.885206337,49.38381967,1.403082141,0.286841955,62.86001524,2.1269355,1.422322693,0.289972342,0.036352751,1.51E-10,0.000645224,39956.31236,1.813563913,1.30E-08,-467802.044,0.918797407,0.036916434,0.174454239,0.156397176
LHC0287,0.013222606,4.984637862,6.111607651,1.798475174,8.171345933,1.107934805,0.827586383,0.520939345,0.014715628,0.018721589,11.63132729,0.599900731,110.5882939,1.217845198,0.461171834,56.02523996,1.953058103,1.62737539,0.818950617,0.037745276,8.56E-11,0.00079653,36539.67795,2.578904689,1.15E-08,-372987.677,0.890258995,0.07325547,0.031539789,0.212565939
