Ensemble,aq_sp_yield_min,fff,hksat_sf,liq_canopy_storage_scalar,sucsat_sf,watsat_sf,zbedrock_sf,wc2wjb0,jmaxb0,cv,d_max,frac_sat_soil_dsl_init,act25,n_baseflow,nstem,leafcn,stem_leaf,froot_leaf,FUN_fracfixers,slatop,krmax,dleaf,medlynintercept,medlynslope,kmax,psi50,rootprof_beta,baseflow_scalar,maximum_leaf_wetted_fraction,jmaxb1
LHC0216,0.010856329,1.448249318,4.443085187,1.156686596,7.218098043,1.136971542,1.05420274,0.514123755,0.015139564,0.010115606,11.87090314,0.708828397,89.74791807,1.625718665,0.37706851,21.37224167,2.255748866,1.374360441,0.273714224,0.033792734,9.13E-11,0.147645107,45172.93709,5.961057965,1.52E-07,-309512.8876,0.854315993,0.025793295,0.25451812,0.051447112
LHC0217,0.011745697,4.855293071,5.404410746,1.684972531,4.444561577,1.083459369,1.028329989,0.985551029,0.011373013,0.018657221,25.13909766,0.745713369,102.0323309,1.296960611,0.235735294,27.13053362,2.39402088,1.452892243,0.501824192,0.035901123,8.97E-11,0.158730105,25044.76818,3.007485843,3.28E-08,-147877.8899,0.925042692,0.048438379,0.305707142,0.207117912
LHC0218,0.019985884,4.488481372,1.76977778,1.225752767,1.640898977,0.966818383,1.165957244,0.530690001,0.010385885,0.010353024,16.39813435,0.890234248,107.7359776,1.279399108,0.063279062,21.3225592,2.384189748,1.391157649,0.765836406,0.109760017,8.49E-11,0.224946965,43575.56352,3.484094958,1.67E-07,-183647.008,0.937571674,0.006187456,0.326844997,0.14983738
LHC0219,0.012607371,0.165851857,0.693899911,0.226219446,1.769771771,1.063189954,0.928391525,1.258654663,0.013353537,0.008421911,45.54056619,0.92574834,92.45846272,1.545695526,0.441054769,20.17994234,1.847076325,1.209155013,0.551819958,0.005473326,1.40E-10,0.046590495,8660.897367,6.465037689,1.18E-07,-317243.6707,0.942075676,0.048958635,0.315972378,0.130938502
LHC0220,0.01462823,0.984991413,4.532878052,0.637371997,0.220752598,1.093007634,0.869453537,0.558605882,0.01867427,0.018101644,28.09898363,0.889216339,68.74939965,1.259050564,0.188894078,21.15618996,2.634166284,1.304758388,0.634221983,0.108316236,7.50E-11,0.168893926,23665.55829,5.466034832,5.17E-08,-140687.9627,0.868625936,0.040062139,0.058996948,0.157640246
LHC0221,0.013940685,4.791554645,8.17167084,1.584058583,3.039490321,1.088703636,1.171907142,0.909904509,0.015633386,0.011800988,45.40848993,0.69518516,98.83032764,1.616640532,0.360838435,22.08799584,2.072798527,1.372540704,0.90444232,0.002379406,1.05E-10,0.152939592,39578.227,2.079810369,1.52E-07,-355727.8381,0.948787142,0.00640284,0.194016037,0.106153662
LHC0222,0.019403515,2.04308593,9.788635446,0.180829509,8.921256026,1.100873446,0.916645859,0.644705207,0.011482853,0.008218481,41.2335976,0.521936822,47.29424218,1.52185145,0.382540027,20.57977614,2.544125479,1.309928196,0.315067722,0.052275711,1.20E-10,0.08875442,46342.75632,4.633358713,1.63E-07,-312775.6381,0.865210509,0.076489634,0.124022913,0.233096414
LHC0223,0.014352053,4.41793027,0.741510283,1.808427549,9.083684085,1.000775574,1.046326805,1.149052288,0.014872528,0.014347434,35.4843773,0.63237846,46.65192673,1.915233636,0.432914889,22.16280136,2.029044421,1.685849144,0.359206796,0.059179926,1.07E-10,0.062263796,12554.18005,3.655077288,1.86E-07,-174913.0014,0.863525109,0.025976752,0.41240383,0.217299102
LHC0224,0.0161223,2.490591859,3.270921779,0.679801796,9.549993751,1.146048034,0.948170126,0.682493526,0.010661009,0.014900373,57.74746045,0.979965683,110.094714,1.086143252,0.396173378,18.13556826,1.943479268,1.552267555,0.770306771,0.017622052,1.27E-10,0.19169198,35175.62096,3.846067579,5.21E-08,-239985.1889,0.934219779,0.080858279,0.217527715,0.071220434
LHC0225,0.014965879,0.191530774,9.288884021,1.842589282,2.578159392,1.123133026,0.905522288,1.219911714,0.019871359,0.008896997,14.77640807,0.796066345,46.9145059,1.553483834,0.150565134,17.02718626,2.229840866,1.795510797,0.534570385,0.132124336,1.57E-10,0.159188273,8077.742637,2.418455826,4.26E-08,-334572.3837,0.967997983,0.032956254,0.392419239,0.064957463
LHC0226,0.010957236,1.772207598,3.240184507,0.611244827,4.058585508,1.15147506,0.829760568,0.711373252,0.019135997,0.017669524,11.24906166,0.815348862,82.04736659,1.891842313,0.103713545,29.05884425,2.325749457,1.345002558,0.313163691,0.076074877,1.34E-10,0.051656068,16331.51956,6.675036368,2.16E-07,-329470.4648,0.89461969,0.090633568,0.452648923,0.172642818
LHC0227,0.014056857,3.026739057,9.26718325,0.892058272,0.415343088,1.116577986,1.049790179,0.844133436,0.012330206,0.006241624,58.50118325,0.624065499,81.95750597,1.113698681,0.138274325,26.94302207,2.541898785,1.559092955,0.479926445,0.113404811,1.25E-10,0.011407009,37502.26769,2.613918701,7.32E-08,-315529.896,0.909057984,0.007672717,0.271131868,0.078445752
LHC0228,0.012559535,2.757017915,9.638108233,1.937134199,9.792303906,1.042700056,1.134362004,1.40610823,0.016031901,0.010433451,17.46936361,0.629786563,114.2229215,1.08390479,0.20510382,27.91395624,1.842004808,1.79527358,0.622874422,0.095946088,9.40E-11,0.209010298,27520.29491,5.33389806,1.09E-07,-240446.7925,0.901889009,0.052883968,0.099932993,0.083660488
LHC0229,0.018370803,3.667684481,4.218207679,1.467918505,6.990589133,0.860941987,1.126188739,1.309985748,0.01430892,0.008315705,22.40625613,0.5614266,90.61086673,1.110739418,0.344468702,26.17190357,1.90624417,1.638698026,0.249700661,0.061219792,1.43E-10,0.12902619,17514.61407,6.21607204,1.89E-07,-141701.6599,0.856690387,0.067934027,0.437527329,0.161374135
LHC0230,0.013837073,1.574695639,7.593846596,0.866550418,7.011939786,1.089519925,1.070121259,0.787806176,0.015208481,0.009121635,56.79370082,0.915558116,42.65215801,1.123838673,0.41041204,20.44271126,1.985686498,1.566309436,0.309936008,0.112011892,1.22E-10,0.051405659,31650.84763,3.932095735,1.96E-07,-223760.8314,0.860166295,0.076866342,0.371560415,0.172245622
LHC0231,0.014838034,1.500285885,8.70430106,1.942869427,1.289094627,1.038966673,0.939370487,0.744211548,0.011863261,0.015741899,18.29466548,0.62551658,80.99703931,1.558908926,0.301756239,23.19810718,2.278782101,1.472637881,0.694214729,0.130647396,1.59E-10,0.216987673,14986.98689,3.747555465,6.98E-08,-323540.3172,0.876817075,0.091399202,0.182667212,0.141100007
LHC0232,0.018941997,3.303587275,1.835707132,0.426257951,8.928858633,1.002786004,0.935447917,1.072223958,0.01439215,0.01853684,39.5596966,0.608273665,50.01676741,1.071508723,0.264694634,29.43711355,2.664399375,1.511728058,0.67725756,0.127324972,9.69E-11,0.074568137,3317.187191,4.184392921,1.33E-07,-346993.1972,0.961926038,0.09301376,0.044274061,0.108080716
LHC0233,0.016528826,4.443416408,1.518075163,0.49804645,8.713817902,0.952759026,0.895098362,1.119249004,0.017352822,0.01089236,50.52983277,0.7343898,50.61277304,1.862822391,0.196768416,27.7775428,2.655175024,1.225449184,0.953771171,0.098431356,1.55E-10,0.107936256,30640.02841,4.176824409,1.84E-07,-145614.9175,0.880925887,0.089123207,0.309763341,0.170662405
LHC0234,0.011559373,4.188331353,1.301421212,1.288275418,0.991631948,0.919688895,1.076690807,1.425993956,0.016471314,0.012101257,54.10993705,0.854522985,89.80961349,1.978816882,0.221464064,21.79568632,2.685192147,1.25308034,0.303832921,0.069045809,7.39E-11,0.183724108,45086.63553,4.970236317,1.43E-07,-322801.7459,0.921254065,0.094088366,0.283402012,0.136227359
LHC0235,0.018575073,3.352345093,8.415733369,1.13585105,7.123882401,1.05451192,1.10501217,0.776148329,0.019038068,0.019118842,19.37951431,0.794104267,81.13749025,1.348837696,0.329923599,20.72302146,1.950241225,1.578803774,0.5301687,0.091739976,1.12E-10,0.133395484,21376.78171,5.894182269,1.32E-07,-246931.6944,0.876643004,0.019370106,0.487576328,0.205191944
LHC0236,0.013921648,4.378684893,4.797095229,1.277952132,4.202081611,1.16603027,1.042616471,0.947241698,0.018986559,0.011958811,17.25547434,0.621202138,95.52771858,1.72334199,0.49803487,27.34756536,2.563784897,1.676583099,0.376501516,0.006929995,9.51E-11,0.190403297,19418.03272,2.16284602,7.15E-08,-171828.2079,0.849119813,0.035419161,0.167696263,0.143929885
LHC0237,0.013261015,4.27355338,4.74795722,0.565005932,5.393002127,0.812253603,0.843637732,0.93978602,0.018048451,0.009234202,16.3172432,0.923810082,49.17383231,1.513337753,0.064773524,16.71444782,2.518600113,1.732567644,0.58264111,0.027452008,1.59E-10,0.094664894,6847.730869,4.661709284,1.94E-07,-277677.2938,0.946429951,0.03418188,0.177675209,0.15203134
LHC0238,0.010650572,3.802180687,7.664959417,1.854053206,8.336908736,0.965140793,0.802954319,0.605824421,0.010320395,0.008818515,19.75567563,0.876580149,48.55484315,1.209721165,0.184982048,24.4883819,2.36847431,1.465772593,0.448790292,0.149452803,1.04E-10,0.115632889,7785.938894,3.043776024,1.42E-07,-381564.9557,0.896566801,0.063491665,0.45460932,0.135623151
LHC0239,0.017197708,0.524259957,7.329042703,1.66266919,3.4854847,1.188251029,0.821758142,0.660178894,0.020103496,0.017025997,50.81058622,0.874931334,71.55052316,1.685640542,0.317035826,20.36557998,2.493608,1.413129616,0.658363672,0.016290717,1.43E-10,0.055117603,29293.29615,6.006042312,9.30E-08,-204047.9477,0.927659225,0.090102884,0.154641041,0.227046666
LHC0240,0.015549139,3.53933643,8.583074668,0.220545976,9.563595395,1.175833614,0.86059327,0.964494147,0.015311398,0.008689497,27.72273671,0.590057299,95.17058795,1.213964532,0.451141096,25.31077288,2.374514872,1.633611211,0.866367692,0.072252285,9.85E-11,0.132116297,15602.61894,2.521513836,3.20E-08,-308472.2363,0.912035925,0.088863221,0.34743622,0.151986372
LHC0241,0.013361159,2.15150015,4.673027397,0.246025107,4.731081051,0.91803777,1.180002837,0.707286803,0.013872474,0.011694251,35.91871337,0.958419902,80.17871584,1.985706676,0.422338546,30.44162309,2.732241075,1.587453216,0.880885318,0.111702255,1.43E-10,0.241662973,25941.42263,2.543096383,1.63E-07,-370481.4951,0.865358836,0.046512639,0.083037803,0.056379127
LHC0242,0.018606758,1.083835953,1.61229602,1.249594938,0.525341509,0.947916993,0.93695235,1.301301504,0.020199821,0.014147893,59.5405976,0.880273392,117.5230891,1.365688147,0.307055758,17.45478398,1.897091559,1.416609585,0.251280334,0.084459597,1.44E-10,0.212548773,32108.78342,6.119526606,1.75E-07,-199336.6788,0.9587342,0.093977983,0.296531407,0.176515766
LHC0243,0.016926474,3.742722675,1.733841484,1.90531254,8.788286145,1.113668385,1.040065599,0.542294314,0.011205889,0.005951171,14.38104751,0.978399448,113.4982866,1.706914098,0.479544525,22.57254341,2.252615581,1.455864307,0.399755172,0.027863049,8.77E-11,0.208259013,10724.50459,2.360929026,1.77E-07,-215860.2656,0.928257389,0.095045441,0.484040785,0.193285431
LHC0244,0.011606538,0.758529714,2.532191258,0.349439363,1.487810456,1.119262318,1.060301147,0.702413546,0.02047013,0.013704041,46.0600815,0.603728613,84.75615731,1.059666334,0.129168876,27.00259561,2.672530877,1.601768522,0.452589471,0.004993826,9.37E-11,0.236029413,3725.013557,4.282887731,1.45E-07,-298957.484,0.960417521,0.044398346,0.080972422,0.060572121
LHC0245,0.013013703,1.74289806,4.574519459,0.130464778,0.16504563,0.862380374,1.152997654,0.95535539,0.011311893,0.017240375,41.62378551,0.992225305,84.50748279,1.78635452,0.310651493,18.78355336,2.092742197,1.722540848,0.975909198,0.040147422,1.25E-10,0.23566367,5506.518569,6.19644725,2.11E-07,-251503.7032,0.937884605,0.011716425,0.048517559,0.147535687
LHC0246,0.01938571,1.578348832,0.299578044,1.08327509,6.867699337,0.880846377,1.179497333,0.849191805,0.012861271,0.0107793,32.97044175,0.552991127,46.06715605,1.797686996,0.068558381,21.19780473,2.028455592,1.483162792,0.556389487,0.004816765,8.75E-11,0.224702563,8421.127995,5.463375095,4.98E-08,-216791.4596,0.85777049,0.071512635,0.126922232,0.094829374
LHC0247,0.019026559,2.927752657,8.852211522,1.188007916,5.63305222,0.807032319,1.065588449,1.146715476,0.016244986,0.019573148,34.3341621,0.776622385,112.5735077,1.675270603,0.476643453,22.43625343,2.24236663,1.74732303,0.573531744,0.106816306,9.47E-11,0.109878177,43719.40585,6.485076266,1.21E-07,-278584.8231,0.963343697,0.084301701,0.486249412,0.06623984
LHC0248,0.017665553,2.770828088,9.900742156,0.203156278,6.679282246,0.806215095,1.127984955,0.79949907,0.012525691,0.019452545,56.4843269,0.536171967,113.7014808,1.88231277,0.106620581,20.51513678,2.205958962,1.711842623,0.522004202,0.015477211,1.15E-10,0.037551223,25418.90493,3.658665028,1.30E-08,-260591.8011,0.86074602,0.031284946,0.39551055,0.206411111
LHC0249,0.016222164,1.168824095,2.320568844,0.444466677,6.514409005,1.023603745,1.068920637,1.106187672,0.016073128,0.017916725,40.80788251,0.556266106,84.8498129,1.262910148,0.212030451,19.94758388,2.546915967,1.404001631,0.964307036,0.058701999,1.51E-10,0.050672214,7999.427858,5.034338327,1.57E-07,-212271.8535,0.933342673,0.027743519,0.251319479,0.193742864
LHC0250,0.016965967,1.91026842,2.205929411,1.255996534,0.793261264,0.930121148,1.095429549,0.888963108,0.012610422,0.019919941,15.34523337,0.789013605,101.2215628,1.865057501,0.158953393,27.40116098,2.601797351,1.783390089,0.460405843,0.006091393,9.09E-11,0.174873842,37780.28647,6.833842054,6.32E-08,-274268.3213,0.882213337,0.069963368,0.427426136,0.1009422
LHC0251,0.013418208,1.454974639,2.245971013,1.118489267,4.222993203,1.161934346,0.980564136,1.320869846,0.01127865,0.018569887,35.0134764,0.824804512,65.73248952,1.454492362,0.431243245,21.99928915,1.96493978,1.231902449,0.441346567,0.12288344,1.33E-10,0.20569973,21196.97158,6.552116195,6.87E-08,-205542.0057,0.847267238,0.013021928,0.114645067,0.179798188
LHC0252,0.010422154,0.122958184,9.042746026,1.427556354,9.73260969,1.165460902,1.199408267,0.977019425,0.015520255,0.012649883,53.9073165,0.857254354,88.30519702,1.946768016,0.43395574,29.77062687,2.614764907,1.431753782,0.691432146,0.071994459,7.62E-11,0.045414867,25728.8634,4.650902654,1.47E-07,-362059.9629,0.897106407,0.008492624,0.138183202,0.053680393
LHC0253,0.011760111,2.777987905,5.6029024,1.092143457,5.779066845,1.00844438,0.856331542,0.604895712,0.018607965,0.00878633,46.56580467,0.651876078,98.54812362,1.32279219,0.258732492,24.79805078,2.554827163,1.546579002,0.577523616,0.080675691,7.96E-11,0.080623132,12284.46793,5.232333219,5.15E-08,-299153.3816,0.903582978,0.009965893,0.449250342,0.102452812
LHC0254,0.019798092,1.70337276,3.103535431,1.303872785,8.18157153,1.106197482,0.944240211,0.674773661,0.019450298,0.015718806,13.3807661,0.6333763,51.24495156,1.870837478,0.472415336,25.76288388,2.104137895,1.509957498,0.692931626,0.070786307,9.07E-11,0.052358457,41626.02341,5.96696703,1.39E-08,-136593.3011,0.962792406,0.052399141,0.414365801,0.205696541
LHC0255,0.01916327,4.816662677,8.639839842,1.506188219,1.33616237,0.923628183,1.122633923,1.487241556,0.013501732,0.00982902,19.94724013,0.910765538,102.9605386,1.306803895,0.30067818,16.48448287,2.324276774,1.313603437,0.799053476,0.023122491,1.48E-10,0.085042305,5252.870229,5.626249937,1.98E-07,-228282.667,0.953517898,0.093184388,0.340203103,0.186564262
LHC0256,0.012756393,4.235490783,7.226366624,1.654238924,0.29904879,0.994104641,0.805982833,0.874402659,0.014690763,0.00826046,37.88474012,0.668313454,99.79094721,1.581521354,0.131477539,23.47566326,2.453815288,1.723796288,0.316217499,0.136079063,1.02E-10,0.047690538,32281.345,3.275699192,1.81E-07,-385450.1798,0.88357878,0.023963086,0.202033746,0.138509565
LHC0257,0.01144176,1.615363538,3.48031999,0.9786424,1.130396702,0.995302016,1.149792272,1.091135832,0.018485059,0.007056452,10.08577828,0.896879785,111.0440316,1.602093025,0.267683511,17.99716855,2.363817165,1.697525533,0.579864935,0.120845585,1.23E-10,0.214358532,48853.99176,5.807116527,8.48E-08,-189578.6755,0.913513926,0.093705782,0.28595387,0.079061572
LHC0258,0.016076192,3.733170271,1.814367139,1.766143706,4.941377459,1.064796917,0.887776748,0.687052731,0.011335555,0.013631454,59.78056065,0.787009223,52.27198587,1.657258375,0.3986387,27.52170999,1.899414193,1.737648993,0.639599244,0.020663315,1.33E-10,0.022934253,38786.2149,4.3518686,1.03E-07,-244685.9962,0.910412838,0.095756796,0.109815205,0.200097621
LHC0259,0.014581491,0.679374248,0.218164118,1.040474022,2.509960642,1.073247142,0.891067524,1.095402343,0.015848246,0.015637085,56.25178359,0.701739522,53.42363402,1.715142802,0.342537199,23.7041002,2.594226559,1.33213947,0.851522671,0.051354237,1.39E-10,0.012310723,2701.055263,4.236082629,1.54E-07,-282040.8074,0.881017387,0.063301499,0.208558028,0.139989043
LHC0260,0.019835859,3.603569673,2.596462884,0.353414637,0.077840009,1.076252733,1.045539389,1.273991931,0.01731415,0.016828738,51.82337989,0.950944386,104.1813848,1.467006542,0.450043268,22.1459303,2.388406127,1.279843933,0.331719077,0.000479661,1.10E-10,0.06409939,24651.1064,5.535466674,1.24E-07,-225295.9709,0.882989564,0.096652496,0.184472846,0.103901417
LHC0261,0.011044603,2.278029628,6.677035964,1.152180861,3.671954874,0.815832433,1.082789535,0.507081014,0.012244665,0.014178955,45.27827345,0.664769782,115.6596318,1.899896715,0.347819392,19.476271,1.972711663,1.760327367,0.738440283,0.021032456,1.31E-10,0.015551525,7243.744323,4.587409092,9.72E-08,-320227.6657,0.841938193,0.024935298,0.45200622,0.093318465
LHC0262,0.01112223,0.09552912,4.317562073,1.1694265,4.520680841,0.941575131,1.16365541,1.453671391,0.012290234,0.006109344,29.40957274,0.919746616,89.21926813,1.03729211,0.271546171,22.03056626,2.292437238,1.277848621,0.23893332,0.023343487,8.38E-11,0.198717822,6702.25814,5.340573673,1.30E-07,-344955.2051,0.964178709,0.059419664,0.303712043,0.219144812
LHC0263,0.010792497,2.633982339,2.517676655,0.815466253,2.429385313,0.837654202,1.077398128,0.99743967,0.018535422,0.008644054,54.20430532,0.799238007,73.15465192,1.941609574,0.322209346,27.95563486,2.045703298,1.327065069,0.84632502,0.116015497,7.12E-11,0.091447611,14678.50741,2.292903976,4.55E-08,-342048.6214,0.901506343,0.015469782,0.018562503,0.196699416
LHC0264,0.018506234,4.438817593,6.763389837,1.322374295,4.610423229,1.18553134,0.830203745,0.51082534,0.017194721,0.014742035,39.16307726,0.713628067,45.20155108,1.960542651,0.145289021,25.92630566,2.737727071,1.229259917,0.561304221,0.021639162,8.18E-11,0.06495663,15050.62415,6.059224329,1.36E-07,-346045.3571,0.878308848,0.077604336,0.206666018,0.239008424
LHC0265,0.017765116,1.021742993,7.138351973,1.247116703,2.034355186,0.927468108,1.146307815,0.73598981,0.014091741,0.013281361,46.86724836,0.783728872,90.35113891,1.409260305,0.122093323,17.34638854,2.001427598,1.300237529,0.49656273,0.065968615,1.37E-10,0.028465427,2355.966905,4.707915292,1.80E-07,-393255.0559,0.866348064,0.044137161,0.183695981,0.198255008
LHC0266,0.015017114,0.221377917,8.337079522,1.908651711,9.372864383,0.920988343,1.106667458,0.650953943,0.01893654,0.019594825,26.15860061,0.628646838,64.83495292,1.634892775,0.382157285,21.43495419,2.115991324,1.441974499,0.504803058,0.003328078,1.04E-10,0.031888965,46441.61332,4.215595816,9.75E-08,-225889.5098,0.859038779,0.061994441,0.14026551,0.177535196
LHC0267,0.019901519,2.270217459,2.932488602,1.084494108,3.092636092,1.102657191,0.898906293,0.690593238,0.016170548,0.005881566,34.66582934,0.928712555,49.96739855,1.154186711,0.223764874,28.95283949,1.952579588,1.581069047,0.633515876,0.060585654,8.67E-11,0.107593121,46143.28091,4.865003977,1.19E-07,-387205.6777,0.949978804,0.014068697,0.461513769,0.195702417
LHC0268,0.014428606,0.892953435,3.906303613,0.668879048,2.752628305,1.045613466,0.978969323,1.19563656,0.014552676,0.012205704,22.26725607,0.959061722,105.5175648,1.049235427,0.326875452,29.62521185,1.92506186,1.643565532,0.437013199,0.062197571,7.09E-11,0.044818253,31384.38466,4.528664988,5.87E-08,-193396.3327,0.8617742,0.025339755,0.289198792,0.199566873
LHC0269,0.015951938,0.180830308,3.966351021,0.884964627,9.041781412,1.043608422,1.041324952,1.093724014,0.010168161,0.008946567,58.98158674,0.54974153,73.48877111,1.931612359,0.489767571,22.84833953,2.271446116,1.343480762,0.457817724,0.026590772,9.98E-11,0.214104496,33771.07244,6.595599282,1.28E-07,-214597.6215,0.956758706,0.088427825,0.16397629,0.081205968
LHC0270,0.013339841,0.38513825,3.615641271,1.578273656,3.994467233,1.159009624,0.871078312,0.911533683,0.013066166,0.007514316,48.28504103,0.704773781,112.7905581,1.130569885,0.055119326,28.15759303,1.914841959,1.535714495,0.684066909,0.142761581,1.22E-10,0.156741104,18046.8214,3.598426188,2.88E-08,-170296.1428,0.938966171,0.07524122,0.199900728,0.165606433
LHC0271,0.014483453,0.43250621,0.817012201,1.394685603,6.105124221,0.830190151,1.087235603,1.475812306,0.01698942,0.019199998,32.16996124,0.862219394,67.30325042,1.776465745,0.084061485,21.96108897,2.154612289,1.487382724,0.657768245,0.123632333,1.26E-10,0.086298777,37059.70264,3.42423582,1.79E-07,-181223.8534,0.869871166,0.02143032,0.214302205,0.082659551
LHC0272,0.013132529,1.429630901,8.867159836,1.481028305,5.622662668,1.058559018,0.942549218,1.062529467,0.012795412,0.010767037,50.0971389,0.771085209,81.27669471,1.060097991,0.494806858,23.22953982,2.203665133,1.751822997,0.640091146,0.100380659,1.08E-10,0.043959603,16920.33709,3.138231717,3.28E-08,-137331.7016,0.917094589,0.081256997,0.381266421,0.203970616
LHC0273,0.016231087,4.211746035,3.144549107,1.441369506,2.853465327,1.087800942,1.067504969,1.268511846,0.013004798,0.007433552,57.48109988,0.687851113,52.50190412,1.796714168,0.367703696,25.21481599,2.514495284,1.377355243,0.89883121,0.123266426,8.86E-11,0.155584566,12981.18203,5.139622182,2.14E-08,-208667.5322,0.879320992,0.027266794,0.117566931,0.118975512
LHC0274,0.011533829,1.955776916,1.177293792,1.918741519,2.134882337,1.030289253,1.03201675,0.516936204,0.013163254,0.010285072,53.45566318,0.803245511,40.3925773,1.902409462,0.227072014,18.08680219,2.463916646,1.533195929,0.281410063,0.102441635,1.11E-10,0.184563817,14444.03644,2.096419345,6.19E-08,-369369.0251,0.870488279,0.077648624,0.016017736,0.213342685
LHC0275,0.010482806,2.544680223,6.445523265,0.577424399,0.585989907,1.138507751,1.131465771,0.895914572,0.015165026,0.01237186,44.00720309,0.603883396,42.5951863,1.90937811,0.401203114,26.28319812,2.087628841,1.315698316,0.580511054,0.131213042,1.25E-10,0.220921367,48553.3124,3.880067374,2.70E-08,-292711.9033,0.960686859,0.049735002,0.304403767,0.118165179
LHC0276,0.015095511,4.748007103,7.982329252,1.764754411,1.039692506,0.913397815,0.943783326,1.240246219,0.0138209,0.015955339,38.77016049,0.634802066,75.38131961,1.781152977,0.295567278,16.97347361,2.386764288,1.735669231,0.869282041,0.017729868,7.48E-11,0.026076511,48384.33308,4.440825099,6.09E-08,-234862.365,0.894740808,0.061045115,0.102514391,0.187458225
LHC0277,0.012969623,1.181311508,2.132413262,1.540703228,7.559765787,1.081247777,0.879461568,1.134684427,0.012765076,0.013829049,45.98325311,0.872081069,116.8259827,1.496741526,0.125176918,28.61460063,2.30683866,1.625814265,0.334727737,0.080239942,1.51E-10,0.091910147,37656.98811,2.932856443,1.34E-08,-382755.2148,0.851255187,0.068191519,0.097452494,0.12912767
LHC0278,0.01587558,0.787257732,6.033247804,0.652094583,8.051048979,0.988786162,1.004663679,1.144339744,0.017600851,0.007509101,42.6730067,0.600128033,82.69179607,1.160984685,0.252135644,21.40329537,2.005082308,1.289644456,0.670058123,0.013847253,8.61E-11,0.192555832,10755.52148,4.978678649,1.57E-08,-247094.4612,0.859406097,0.018255905,0.236389133,0.122502623
LHC0279,0.017101353,0.112143701,0.612771692,0.5846469,4.548246811,0.8313359,1.05666634,1.225230281,0.017913576,0.019659929,30.24544381,0.53990485,119.1261178,1.358193732,0.116252772,24.6522053,2.191028318,1.514874101,0.932625285,0.044034561,1.57E-10,0.018673224,38261.81096,4.386354819,9.20E-08,-297577.0771,0.864551834,0.076019353,0.012858223,0.067279429
LHC0280,0.015456355,2.40672619,2.736524272,1.993844133,9.20625475,0.92146023,1.000795945,1.360558378,0.020017388,0.006082475,57.90818906,0.986846053,107.4199195,1.402302736,0.168434651,28.0461689,2.000606285,1.425867304,0.394466337,0.016526026,1.06E-10,0.0482721,16512.52826,7.006345999,1.13E-07,-303568.8617,0.939367461,0.037526593,0.225319089,0.122147941
LHC0281,0.011476034,0.548924293,0.933619331,0.148099986,0.451444256,1.111041707,0.993289745,1.213065479,0.013220904,0.012287909,58.67958629,0.601694849,71.9042913,1.053799749,0.26068469,23.62932346,1.925287855,1.761508506,0.235419813,0.007316262,1.08E-10,0.208671526,35664.10428,7.036990108,2.14E-07,-242315.6904,0.86710896,0.035125736,0.26330137,0.232153147
LHC0282,0.018246233,0.42571391,5.271028125,1.469336633,4.357249812,0.840800135,1.014561212,0.833819249,0.011473413,0.018831683,32.57833639,0.848392191,54.96241849,1.534928812,0.171423552,26.66660671,2.022826723,1.609547369,0.39644603,0.020033263,1.41E-10,0.169544723,20695.4031,2.90719464,1.19E-07,-211306.2134,0.883426882,0.035709569,0.044496243,0.224642337
LHC0283,0.015788852,1.277224529,8.489163881,0.212831262,1.75722185,1.131764805,1.080138967,0.979358316,0.016223067,0.016251595,24.15525627,0.56849935,45.07515075,1.079080337,0.340748044,22.73491579,2.262823498,1.78800341,0.562352366,0.097364659,1.16E-10,0.014584229,19002.44039,4.726766156,1.04E-07,-175620.9548,0.956547249,0.008909659,0.040515595,0.092945171
LHC0284,0.016661848,3.457740723,9.342358971,0.587718961,6.594822601,1.085253681,0.893103741,1.066720246,0.010838322,0.011079422,59.17352583,0.808142091,91.88077946,1.652881951,0.170085657,17.87332545,2.371717571,1.305443503,0.392782748,0.077279467,1.21E-10,0.098937778,49037.1537,6.148988974,6.66E-08,-359197.7778,0.902240533,0.054051871,0.241744106,0.188208456
LHC0285,0.014985105,0.692563053,9.161777262,0.523573693,9.762859609,0.893898838,1.015318639,0.610467367,0.011809929,0.008284937,13.53500545,0.520811705,100.1286704,1.609502574,0.234246043,24.43563351,2.57776838,1.79832868,0.262301415,0.136437539,1.13E-10,0.053354514,48272.37462,2.716601575,1.26E-07,-178429.8032,0.936410895,0.006508159,0.387889645,0.090719627
LHC0286,0.019072071,2.815664647,6.828050281,0.700554937,5.028007685,0.910700687,1.007837747,1.450142297,0.013575884,0.007189672,38.17458647,0.885206337,49.38381967,1.403082141,0.286841955,25.41729283,2.1269355,1.422322693,0.289972342,0.036352751,1.20E-10,0.124795226,39956.31236,2.595398791,7.12E-08,-238314.2488,0.886707025,0.036916434,0.174454239,0.156397176
LHC0287,0.013222606,4.984637862,6.111607651,1.798475174,8.171345933,1.107934805,0.827586383,0.520939345,0.014715628,0.018721589,11.63132729,0.599900731,110.5882939,1.217845198,0.461171834,22.65366823,1.953058103,1.62737539,0.818950617,0.037745276,9.41E-11,0.165931663,36539.67795,4.067433539,6.26E-08,-190012.5902,0.846935408,0.07325547,0.031539789,0.212565939
